Time (sec),Stress (MPa),Position (mm),Strain From Position (%)
65.083073,230.8,1.382,46.08
65.166406,229.8,1.384,46.14
65.249739,228.8,1.386,46.21
65.333072,227.9,1.389,46.28
65.416405,226.9,1.391,46.35
65.499738,225.9,1.393,46.42
65.583071,224.9,1.395,46.49
65.666404,223.9,1.397,46.56
65.749737,222.9,1.399,46.63
65.833070,221.9,1.401,46.70
65.916403,220.8,1.403,46.77
65.999736,219.8,1.405,46.84
66.083069,218.8,1.407,46.91
66.166402,217.7,1.409,46.97
66.249735,216.7,1.411,47.04
66.333068,215.6,1.413,47.11
66.416401,214.5,1.415,47.18
66.499734,213.4,1.418,47.25
66.583067,212.4,1.420,47.32
66.666400,211.2,1.422,47.39
66.749733,210.1,1.424,47.46
66.833066,209.0,1.426,47.53
66.916399,207.8,1.428,47.59
66.999732,206.7,1.430,47.66
67.083065,205.5,1.432,47.73
67.166398,204.4,1.434,47.80
67.249731,203.2,1.436,47.87
67.333064,202.0,1.438,47.94
67.416397,200.8,1.440,48.01
67.499730,199.6,1.442,48.08
67.583063,198.4,1.444,48.15
67.666396,197.2,1.446,48.22
67.749729,195.9,1.448,48.28
67.833062,194.7,1.451,48.35
67.916395,193.4,1.453,48.42
67.999728,192.2,1.455,48.49
68.083061,190.9,1.457,48.56
68.166394,189.6,1.459,48.63
68.249727,188.3,1.461,48.70
68.333060,187.0,1.463,48.77
68.416393,185.7,1.465,48.83
68.499726,184.4,1.467,48.90
68.583059,183.0,1.469,48.97
68.666392,181.7,1.471,49.04
68.749725,180.2,1.473,49.11
68.833058,178.8,1.475,49.18
68.916391,177.4,1.477,49.25
68.999724,175.9,1.480,49.32
69.083057,174.4,1.482,49.39
69.166390,172.9,1.484,49.46
69.249723,171.4,1.486,49.53
69.333056,169.7,1.488,49.59
69.416389,168.0,1.490,49.66
69.499722,166.2,1.492,49.73
69.583055,164.5,1.494,49.80
69.666388,162.8,1.496,49.87
69.749721,161.1,1.498,49.94
69.833054,159.4,1.500,50.01
69.916387,157.6,1.502,50.08
69.999720,155.8,1.504,50.14
70.083053,153.8,1.506,50.22
70.166386,151.8,1.509,50.28
70.249719,149.7,1.511,50.35
70.333052,147.2,1.513,50.42
70.416385,143.9,1.515,50.49
70.499718,139.9,1.517,50.56
70.583051,135.2,1.519,50.63
70.666384,129.5,1.521,50.70
70.749717,122.2,1.523,50.77
70.833050,102.3,1.525,50.83
70.916383,76.12,1.527,50.90
