Time (sec),Stress (MPa),Position (mm),Strain From Position (%)
65.083073,227.3,1.373,45.78
65.166406,226.3,1.375,45.85
65.249739,225.3,1.378,45.92
65.333072,224.2,1.380,45.99
65.416405,223.2,1.382,46.06
65.499738,222.1,1.384,46.12
65.583071,221.1,1.386,46.19
65.666404,220.0,1.388,46.26
65.749737,218.9,1.390,46.33
65.833070,217.8,1.392,46.40
65.916403,216.8,1.394,46.47
65.999736,215.7,1.396,46.54
66.083069,214.5,1.398,46.60
66.166402,213.4,1.400,46.67
66.249735,212.3,1.402,46.74
66.333068,211.2,1.405,46.82
66.416401,210.0,1.407,46.88
66.499734,208.9,1.409,46.95
66.583067,207.7,1.411,47.02
66.666400,206.6,1.413,47.09
66.749733,205.4,1.415,47.16
66.833066,204.2,1.417,47.23
66.916399,203.1,1.419,47.30
66.999732,201.9,1.421,47.37
67.083065,200.7,1.423,47.43
67.166398,199.5,1.425,47.50
67.249731,198.3,1.427,47.57
67.333064,197.1,1.429,47.64
67.416397,195.9,1.431,47.71
67.499730,194.7,1.433,47.78
67.583063,193.5,1.435,47.85
67.666396,192.2,1.438,47.92
67.749729,191.0,1.440,47.99
67.833062,189.8,1.442,48.05
67.916395,188.5,1.444,48.13
67.999728,187.3,1.446,48.19
68.083061,186.0,1.448,48.26
68.166394,184.7,1.450,48.33
68.249727,183.4,1.452,48.40
68.333060,182.1,1.454,48.47
68.416393,180.8,1.456,48.54
68.499726,179.5,1.458,48.61
68.583059,178.1,1.460,48.68
68.666392,176.7,1.462,48.74
68.749725,175.3,1.464,48.81
68.833058,173.9,1.467,48.89
68.916391,172.5,1.469,48.95
68.999724,171.0,1.471,49.02
69.083057,169.5,1.473,49.09
69.166390,168.0,1.475,49.16
69.249723,166.4,1.477,49.23
69.333056,164.8,1.479,49.30
69.416389,163.2,1.481,49.37
69.499722,161.5,1.483,49.44
69.583055,159.8,1.485,49.51
69.666388,158.1,1.487,49.57
69.749721,156.4,1.489,49.64
69.833054,154.7,1.491,49.71
69.916387,152.9,1.493,49.78
69.999720,151.1,1.496,49.85
70.083053,149.2,1.498,49.92
70.166386,147.2,1.500,49.98
70.249719,145.1,1.502,50.06
70.333052,142.9,1.504,50.13
70.416385,140.0,1.506,50.20
70.499718,134.7,1.508,50.26
70.583051,108.3,1.510,50.34
70.666384,80.00,1.512,50.40
70.749717,51.75,1.514,50.47
