Time (sec),Stress (MPa),Position (mm),Strain From Position (%)
65.166406,219.7,1.408,46.94
65.249739,218.6,1.410,47.01
65.333072,217.6,1.412,47.08
65.416405,216.6,1.414,47.15
65.499738,215.6,1.416,47.21
65.583071,214.5,1.418,47.28
65.666404,213.4,1.421,47.35
65.749737,212.4,1.423,47.42
65.833070,211.3,1.425,47.49
65.916403,210.3,1.427,47.56
65.999736,209.2,1.429,47.63
66.083069,208.1,1.431,47.70
66.166402,207.0,1.433,47.76
66.249735,205.9,1.435,47.84
66.333068,204.8,1.437,47.91
66.416401,203.7,1.439,47.97
66.499734,202.6,1.441,48.04
66.583067,201.5,1.443,48.11
66.666400,200.3,1.445,48.18
66.749733,199.2,1.447,48.25
66.833066,198.0,1.450,48.32
66.916399,196.8,1.452,48.39
66.999732,195.7,1.454,48.46
67.083065,194.5,1.456,48.52
67.166398,193.3,1.458,48.59
67.249731,192.1,1.460,48.66
67.333064,190.9,1.462,48.73
67.416397,189.7,1.464,48.80
67.499730,188.4,1.466,48.87
67.583063,187.2,1.468,48.94
67.666396,185.9,1.470,49.01
67.749729,184.7,1.472,49.07
67.833062,183.5,1.474,49.15
67.916395,182.2,1.476,49.21
67.999728,180.9,1.479,49.29
68.083061,179.6,1.481,49.35
68.166394,178.3,1.483,49.42
68.249727,176.9,1.485,49.49
68.333060,175.6,1.487,49.56
68.416393,174.2,1.489,49.63
68.499726,172.9,1.491,49.70
68.583059,171.5,1.493,49.77
68.666392,170.1,1.495,49.84
68.749725,168.7,1.497,49.90
68.833058,167.3,1.499,49.97
68.916391,165.9,1.501,50.04
68.999724,164.5,1.503,50.11
69.083057,163.1,1.506,50.18
69.166390,161.6,1.507,50.25
69.249723,160.1,1.510,50.32
69.333056,158.7,1.512,50.39
69.416389,157.2,1.514,50.46
69.499722,155.6,1.516,50.53
69.583055,154.0,1.518,50.60
69.666388,152.3,1.520,50.66
69.749721,150.7,1.522,50.73
69.833054,148.9,1.524,50.80
69.916387,147.1,1.526,50.87
69.999720,145.1,1.528,50.94
70.083053,142.8,1.530,51.01
70.166386,138.6,1.532,51.08
70.249719,125.0,1.534,51.15
70.333052,96.54,1.537,51.22
70.416385,68.09,1.539,51.29
