Time (sec),Stress (MPa),Position (mm),Strain From Position (%)
64.583075,249.1,1.333,44.43
64.666408,248.2,1.335,44.50
64.749741,247.4,1.337,44.57
64.833074,246.5,1.339,44.64
64.916407,245.6,1.341,44.71
64.999740,244.6,1.343,44.78
65.083073,243.7,1.345,44.85
65.166406,242.8,1.347,44.92
65.249739,241.9,1.350,44.99
65.333072,241.0,1.352,45.05
65.416405,240.0,1.354,45.12
65.499738,239.1,1.356,45.19
65.583071,238.1,1.358,45.26
65.666404,237.2,1.360,45.33
65.749737,236.2,1.362,45.40
65.833070,235.3,1.364,45.47
65.916403,234.3,1.366,45.53
65.999736,233.3,1.368,45.60
66.083069,232.3,1.370,45.67
66.166402,231.3,1.372,45.74
66.249735,230.3,1.374,45.81
66.333068,229.3,1.376,45.88
66.416401,228.3,1.378,45.95
66.499734,227.2,1.381,46.02
66.583067,226.2,1.383,46.09
66.666400,225.1,1.385,46.16
66.749733,224.1,1.387,46.23
66.833066,223.0,1.389,46.30
66.916399,221.9,1.391,46.36
66.999732,220.8,1.393,46.43
67.083065,219.8,1.395,46.50
67.166398,218.7,1.397,46.57
67.249731,217.5,1.399,46.64
67.333064,216.5,1.401,46.71
67.416397,215.3,1.403,46.78
67.499730,214.2,1.405,46.84
67.583063,213.0,1.407,46.91
67.666396,211.9,1.409,46.98
67.749729,210.7,1.412,47.05
67.833062,209.6,1.414,47.12
67.916395,208.4,1.416,47.19
67.999728,207.2,1.418,47.26
68.083061,206.0,1.420,47.33
68.166394,204.8,1.422,47.40
68.249727,203.6,1.424,47.46
68.333060,202.3,1.426,47.54
68.416393,201.1,1.428,47.60
68.499726,199.8,1.430,47.67
68.583059,198.6,1.432,47.74
68.666392,197.3,1.434,47.81
68.749725,196.0,1.436,47.88
68.833058,194.8,1.438,47.95
68.916391,193.5,1.441,48.02
68.999724,192.2,1.443,48.08
69.083057,190.9,1.445,48.15
69.166390,189.6,1.447,48.22
69.249723,188.2,1.449,48.29
69.333056,186.9,1.451,48.36
69.416389,185.6,1.453,48.43
69.499722,184.2,1.455,48.50
69.583055,182.8,1.457,48.57
69.666388,181.4,1.459,48.64
69.749721,180.0,1.461,48.71
69.833054,178.6,1.463,48.78
69.916387,177.1,1.465,48.85
69.999720,175.6,1.467,48.91
70.083053,174.1,1.469,48.98
70.166386,172.6,1.472,49.05
70.249719,171.0,1.474,49.12
70.333052,169.4,1.476,49.19
70.416385,167.8,1.478,49.26
70.499718,166.1,1.480,49.33
70.583051,164.4,1.482,49.40
70.666384,162.6,1.484,49.47
70.749717,160.7,1.486,49.54
70.833050,158.8,1.488,49.61
70.916383,156.7,1.490,49.68
70.999716,154.6,1.492,49.74
71.083049,152.3,1.494,49.81
71.166382,149.7,1.496,49.88
71.249715,146.8,1.499,49.95
71.333048,143.2,1.501,50.02
71.416381,138.9,1.503,50.09
71.499714,130.6,1.505,50.16
71.583047,106.3,1.507,50.23
71.666380,77.83,1.509,50.29
